"currentWeight","theoreticalCount","site","trueCount"
"1.5000000000000009","497","https://www.rarecarat.com/Home/GetZoara/2e8142b4-81ad-435f-9d21-856bb738527a","20"
"1.5000000000000009","852","https://www.rarecarat.com/Home/GetWonderJewelers/2e8142b4-81ad-435f-9d21-856bb738527a","50"
"1.510000000000001","216","https://www.rarecarat.com/Home/GetZales/5b12af2b-7c22-40be-a054-ea9880dfd97a","40"
"1.510000000000001","229","https://www.rarecarat.com/Home/GetRitani/5b12af2b-7c22-40be-a054-ea9880dfd97a","25"
"1.510000000000001","328","https://www.rarecarat.com/Home/GetZoara/5b12af2b-7c22-40be-a054-ea9880dfd97a","20"
"1.510000000000001","640","https://www.rarecarat.com/Home/GetWonderJewelers/5b12af2b-7c22-40be-a054-ea9880dfd97a","50"
"1.520000000000001","64","https://www.rarecarat.com/Home/GetZales/bee9a139-791c-4e8d-af7c-e0390426fb8d","40"
"1.520000000000001","83","https://www.rarecarat.com/Home/GetRitani/bee9a139-791c-4e8d-af7c-e0390426fb8d","25"
"1.520000000000001","120","https://www.rarecarat.com/Home/GetZoara/bee9a139-791c-4e8d-af7c-e0390426fb8d","20"
"1.520000000000001","267","https://www.rarecarat.com/Home/GetWonderJewelers/bee9a139-791c-4e8d-af7c-e0390426fb8d","50"
"1.530000000000001","59","https://www.rarecarat.com/Home/GetWhiteflash/cf872e77-af2c-4e14-9054-03a069c5c080","59"
"1.530000000000001","54","https://www.rarecarat.com/Home/GetZales/cf872e77-af2c-4e14-9054-03a069c5c080","40"
"1.530000000000001","67","https://www.rarecarat.com/Home/GetRitani/cf872e77-af2c-4e14-9054-03a069c5c080","25"
"1.530000000000001","78","https://www.rarecarat.com/Home/GetZoara/cf872e77-af2c-4e14-9054-03a069c5c080","20"
"1.530000000000001","169","https://www.rarecarat.com/Home/GetWonderJewelers/cf872e77-af2c-4e14-9054-03a069c5c080","50"
"1.540000000000001","41","https://www.rarecarat.com/Home/GetWhiteflash/a5671d84-dee2-4183-8b04-b369ff24d9db","41"
"1.540000000000001","27","https://www.rarecarat.com/Home/GetZales/a5671d84-dee2-4183-8b04-b369ff24d9db","27"
"1.540000000000001","30","https://www.rarecarat.com/Home/GetRitani/a5671d84-dee2-4183-8b04-b369ff24d9db","25"
"1.540000000000001","47","https://www.rarecarat.com/Home/GetZoara/a5671d84-dee2-4183-8b04-b369ff24d9db","20"
"1.540000000000001","133","https://www.rarecarat.com/Home/GetWonderJewelers/a5671d84-dee2-4183-8b04-b369ff24d9db","50"
"1.550000000000001","41","https://www.rarecarat.com/Home/GetWhiteflash/bbb7571a-b58b-46f0-be1e-887de5bc6c71","41"
"1.550000000000001","25","https://www.rarecarat.com/Home/GetZales/bbb7571a-b58b-46f0-be1e-887de5bc6c71","25"
"1.550000000000001","41","https://www.rarecarat.com/Home/GetRitani/bbb7571a-b58b-46f0-be1e-887de5bc6c71","25"
"1.550000000000001","60","https://www.rarecarat.com/Home/GetZoara/bbb7571a-b58b-46f0-be1e-887de5bc6c71","20"
"1.550000000000001","100","https://www.rarecarat.com/Home/GetWonderJewelers/bbb7571a-b58b-46f0-be1e-887de5bc6c71","50"
"1.560000000000001","26","https://www.rarecarat.com/Home/GetWhiteflash/9d6c7964-d072-4675-b928-490734d75764","26"
"1.560000000000001","23","https://www.rarecarat.com/Home/GetZales/9d6c7964-d072-4675-b928-490734d75764","23"
"1.560000000000001","28","https://www.rarecarat.com/Home/GetRitani/9d6c7964-d072-4675-b928-490734d75764","25"
"1.560000000000001","51","https://www.rarecarat.com/Home/GetZoara/9d6c7964-d072-4675-b928-490734d75764","20"
"1.560000000000001","93","https://www.rarecarat.com/Home/GetWonderJewelers/9d6c7964-d072-4675-b928-490734d75764","50"
"1.570000000000001","23","https://www.rarecarat.com/Home/GetWhiteflash/132276dd-80f2-497d-beab-39a4c3ad9ff9","23"
"1.570000000000001","21","https://www.rarecarat.com/Home/GetZales/132276dd-80f2-497d-beab-39a4c3ad9ff9","21"
"1.570000000000001","25","https://www.rarecarat.com/Home/GetRitani/132276dd-80f2-497d-beab-39a4c3ad9ff9","25"
"1.570000000000001","42","https://www.rarecarat.com/Home/GetZoara/132276dd-80f2-497d-beab-39a4c3ad9ff9","20"
"1.570000000000001","74","https://www.rarecarat.com/Home/GetWonderJewelers/132276dd-80f2-497d-beab-39a4c3ad9ff9","50"
"1.580000000000001","24","https://www.rarecarat.com/Home/GetWhiteflash/b2b60310-bf3f-4679-bd6e-ac267c8d731a","24"
"1.580000000000001","13","https://www.rarecarat.com/Home/GetZales/b2b60310-bf3f-4679-bd6e-ac267c8d731a","13"
"1.580000000000001","26","https://www.rarecarat.com/Home/GetRitani/b2b60310-bf3f-4679-bd6e-ac267c8d731a","25"
"1.580000000000001","25","https://www.rarecarat.com/Home/GetZoara/b2b60310-bf3f-4679-bd6e-ac267c8d731a","20"
"1.580000000000001","52","https://www.rarecarat.com/Home/GetWonderJewelers/b2b60310-bf3f-4679-bd6e-ac267c8d731a","50"
"1.590000000000001","12","https://www.rarecarat.com/Home/GetWhiteflash/c0615de5-72ae-4e1a-8c81-284056f494a4","12"
"1.590000000000001","23","https://www.rarecarat.com/Home/GetZales/c0615de5-72ae-4e1a-8c81-284056f494a4","23"
"1.590000000000001","13","https://www.rarecarat.com/Home/GetRitani/c0615de5-72ae-4e1a-8c81-284056f494a4","13"
"1.590000000000001","19","https://www.rarecarat.com/Home/GetZoara/c0615de5-72ae-4e1a-8c81-284056f494a4","19"
"1.590000000000001","48","https://www.rarecarat.com/Home/GetWonderJewelers/c0615de5-72ae-4e1a-8c81-284056f494a4","48"
"1.600000000000001","29","https://www.rarecarat.com/Home/GetWhiteflash/44fc2088-9cba-4550-97a4-46f129b4c653","29"
"1.600000000000001","25","https://www.rarecarat.com/Home/GetZales/44fc2088-9cba-4550-97a4-46f129b4c653","25"
"1.600000000000001","51","https://www.rarecarat.com/Home/GetRitani/44fc2088-9cba-4550-97a4-46f129b4c653","25"
"1.600000000000001","81","https://www.rarecarat.com/Home/GetZoara/44fc2088-9cba-4550-97a4-46f129b4c653","20"
"1.600000000000001","107","https://www.rarecarat.com/Home/GetWonderJewelers/44fc2088-9cba-4550-97a4-46f129b4c653","50"
"1.610000000000001","26","https://www.rarecarat.com/Home/GetZales/5bc6e105-bcd6-4016-8d06-8a8b9f44df60","26"
"1.610000000000001","26","https://www.rarecarat.com/Home/GetRitani/5bc6e105-bcd6-4016-8d06-8a8b9f44df60","25"
"1.610000000000001","48","https://www.rarecarat.com/Home/GetZoara/5bc6e105-bcd6-4016-8d06-8a8b9f44df60","20"
"1.610000000000001","83","https://www.rarecarat.com/Home/GetWonderJewelers/5bc6e105-bcd6-4016-8d06-8a8b9f44df60","50"
"1.620000000000001","20","https://www.rarecarat.com/Home/GetWhiteflash/2eb23118-98f6-46d5-b331-64c48e3f067b","20"
"1.620000000000001","14","https://www.rarecarat.com/Home/GetZales/2eb23118-98f6-46d5-b331-64c48e3f067b","14"
"1.620000000000001","14","https://www.rarecarat.com/Home/GetRitani/2eb23118-98f6-46d5-b331-64c48e3f067b","14"
"1.620000000000001","24","https://www.rarecarat.com/Home/GetZoara/2eb23118-98f6-46d5-b331-64c48e3f067b","20"
"1.620000000000001","64","https://www.rarecarat.com/Home/GetWonderJewelers/2eb23118-98f6-46d5-b331-64c48e3f067b","50"
"1.630000000000001","22","https://www.rarecarat.com/Home/GetWhiteflash/15dcb028-7f3a-43ec-a160-ba11f487fda3","22"
"1.630000000000001","11","https://www.rarecarat.com/Home/GetZales/15dcb028-7f3a-43ec-a160-ba11f487fda3","11"
"1.630000000000001","27","https://www.rarecarat.com/Home/GetRitani/15dcb028-7f3a-43ec-a160-ba11f487fda3","25"
"1.630000000000001","21","https://www.rarecarat.com/Home/GetZoara/15dcb028-7f3a-43ec-a160-ba11f487fda3","20"
"1.630000000000001","52","https://www.rarecarat.com/Home/GetWonderJewelers/15dcb028-7f3a-43ec-a160-ba11f487fda3","50"
"1.640000000000001","8","https://www.rarecarat.com/Home/GetWhiteflash/83f4cf36-78c2-4a24-a280-2c10f26951c3","8"
"1.640000000000001","12","https://www.rarecarat.com/Home/GetZales/83f4cf36-78c2-4a24-a280-2c10f26951c3","12"
"1.640000000000001","6","https://www.rarecarat.com/Home/GetRitani/83f4cf36-78c2-4a24-a280-2c10f26951c3","6"
"1.640000000000001","12","https://www.rarecarat.com/Home/GetZoara/83f4cf36-78c2-4a24-a280-2c10f26951c3","12"
"1.640000000000001","29","https://www.rarecarat.com/Home/GetWonderJewelers/83f4cf36-78c2-4a24-a280-2c10f26951c3","29"
"1.650000000000001","16","https://www.rarecarat.com/Home/GetWhiteflash/e7e2307b-6130-4a82-8fe9-df5f8f83c66e","16"
"1.650000000000001","12","https://www.rarecarat.com/Home/GetZales/e7e2307b-6130-4a82-8fe9-df5f8f83c66e","12"
"1.650000000000001","16","https://www.rarecarat.com/Home/GetRitani/e7e2307b-6130-4a82-8fe9-df5f8f83c66e","16"
"1.650000000000001","19","https://www.rarecarat.com/Home/GetZoara/e7e2307b-6130-4a82-8fe9-df5f8f83c66e","19"
"1.650000000000001","37","https://www.rarecarat.com/Home/GetWonderJewelers/e7e2307b-6130-4a82-8fe9-df5f8f83c66e","37"
"1.660000000000001","22","https://www.rarecarat.com/Home/GetWhiteflash/3d28152a-6c9d-4b78-9a64-7363b599bb66","22"
"1.660000000000001","17","https://www.rarecarat.com/Home/GetZales/3d28152a-6c9d-4b78-9a64-7363b599bb66","17"
"1.660000000000001","10","https://www.rarecarat.com/Home/GetRitani/3d28152a-6c9d-4b78-9a64-7363b599bb66","10"
"1.660000000000001","10","https://www.rarecarat.com/Home/GetZoara/3d28152a-6c9d-4b78-9a64-7363b599bb66","10"
"1.660000000000001","34","https://www.rarecarat.com/Home/GetWonderJewelers/3d28152a-6c9d-4b78-9a64-7363b599bb66","34"
"1.670000000000001","12","https://www.rarecarat.com/Home/GetWhiteflash/a8fa8257-2d6b-4011-9533-1ff44166aae7","12"
"1.670000000000001","5","https://www.rarecarat.com/Home/GetZales/a8fa8257-2d6b-4011-9533-1ff44166aae7","5"
"1.670000000000001","7","https://www.rarecarat.com/Home/GetRitani/a8fa8257-2d6b-4011-9533-1ff44166aae7","7"
"1.670000000000001","11","https://www.rarecarat.com/Home/GetZoara/a8fa8257-2d6b-4011-9533-1ff44166aae7","11"
"1.670000000000001","22","https://www.rarecarat.com/Home/GetWonderJewelers/a8fa8257-2d6b-4011-9533-1ff44166aae7","22"
"1.680000000000001","5","https://www.rarecarat.com/Home/GetWhiteflash/05260a56-d732-44cf-b102-d09c2786ccc5","5"
"1.680000000000001","3","https://www.rarecarat.com/Home/GetZales/05260a56-d732-44cf-b102-d09c2786ccc5","3"
"1.680000000000001","5","https://www.rarecarat.com/Home/GetRitani/05260a56-d732-44cf-b102-d09c2786ccc5","5"
"1.680000000000001","3","https://www.rarecarat.com/Home/GetZoara/05260a56-d732-44cf-b102-d09c2786ccc5","3"
"1.680000000000001","19","https://www.rarecarat.com/Home/GetWonderJewelers/05260a56-d732-44cf-b102-d09c2786ccc5","19"
"1.690000000000001","5","https://www.rarecarat.com/Home/GetWhiteflash/c56a33b5-99be-42cd-adf6-5a768ef115ea","5"
"1.690000000000001","2","https://www.rarecarat.com/Home/GetZales/c56a33b5-99be-42cd-adf6-5a768ef115ea","2"
"1.690000000000001","8","https://www.rarecarat.com/Home/GetRitani/c56a33b5-99be-42cd-adf6-5a768ef115ea","8"
"1.690000000000001","6","https://www.rarecarat.com/Home/GetZoara/c56a33b5-99be-42cd-adf6-5a768ef115ea","6"
"1.690000000000001","12","https://www.rarecarat.com/Home/GetWonderJewelers/c56a33b5-99be-42cd-adf6-5a768ef115ea","12"
"1.700000000000001","138","https://www.rarecarat.com/Home/GetZales/72a3b542-8820-4397-acf0-7e2f4420488c","40"
"1.700000000000001","196","https://www.rarecarat.com/Home/GetRitani/72a3b542-8820-4397-acf0-7e2f4420488c","25"
"1.700000000000001","214","https://www.rarecarat.com/Home/GetZoara/72a3b542-8820-4397-acf0-7e2f4420488c","20"
"1.700000000000001","429","https://www.rarecarat.com/Home/GetWonderJewelers/72a3b542-8820-4397-acf0-7e2f4420488c","50"
"1.710000000000001","76","https://www.rarecarat.com/Home/GetWhiteflash/bab4797e-a8e0-42f3-9ef4-9806be53b153","76"
"1.710000000000001","60","https://www.rarecarat.com/Home/GetZales/bab4797e-a8e0-42f3-9ef4-9806be53b153","40"
"1.710000000000001","41","https://www.rarecarat.com/Home/GetRitani/bab4797e-a8e0-42f3-9ef4-9806be53b153","25"
"1.710000000000001","66","https://www.rarecarat.com/Home/GetZoara/bab4797e-a8e0-42f3-9ef4-9806be53b153","20"
"1.710000000000001","195","https://www.rarecarat.com/Home/GetWonderJewelers/bab4797e-a8e0-42f3-9ef4-9806be53b153","50"
"1.720000000000001","40","https://www.rarecarat.com/Home/GetWhiteflash/6382b994-967f-421c-b9bf-26fe3575a08f","40"
"1.720000000000001","28","https://www.rarecarat.com/Home/GetZales/6382b994-967f-421c-b9bf-26fe3575a08f","28"
"1.720000000000001","30","https://www.rarecarat.com/Home/GetRitani/6382b994-967f-421c-b9bf-26fe3575a08f","25"
"1.720000000000001","50","https://www.rarecarat.com/Home/GetZoara/6382b994-967f-421c-b9bf-26fe3575a08f","20"
"1.720000000000001","102","https://www.rarecarat.com/Home/GetWonderJewelers/6382b994-967f-421c-b9bf-26fe3575a08f","50"
"1.730000000000001","40","https://www.rarecarat.com/Home/GetWhiteflash/f696da9e-d043-4843-85d9-3f05ba0c85bd","40"
"1.730000000000001","23","https://www.rarecarat.com/Home/GetZales/f696da9e-d043-4843-85d9-3f05ba0c85bd","23"
"1.730000000000001","32","https://www.rarecarat.com/Home/GetRitani/f696da9e-d043-4843-85d9-3f05ba0c85bd","25"
"1.730000000000001","30","https://www.rarecarat.com/Home/GetZoara/f696da9e-d043-4843-85d9-3f05ba0c85bd","20"
"1.730000000000001","80","https://www.rarecarat.com/Home/GetWonderJewelers/f696da9e-d043-4843-85d9-3f05ba0c85bd","50"
"1.740000000000001","30","https://www.rarecarat.com/Home/GetWhiteflash/9717bb0a-721e-44bb-b90e-ad187418f9a7","30"
"1.740000000000001","27","https://www.rarecarat.com/Home/GetZales/9717bb0a-721e-44bb-b90e-ad187418f9a7","27"
"1.740000000000001","14","https://www.rarecarat.com/Home/GetRitani/9717bb0a-721e-44bb-b90e-ad187418f9a7","14"
"1.740000000000001","20","https://www.rarecarat.com/Home/GetZoara/9717bb0a-721e-44bb-b90e-ad187418f9a7","20"
"1.740000000000001","62","https://www.rarecarat.com/Home/GetWonderJewelers/9717bb0a-721e-44bb-b90e-ad187418f9a7","50"
"1.750000000000001","32","https://www.rarecarat.com/Home/GetWhiteflash/b07219de-9e46-484a-ac37-0975c2941334","32"
"1.750000000000001","25","https://www.rarecarat.com/Home/GetZales/b07219de-9e46-484a-ac37-0975c2941334","25"
"1.750000000000001","26","https://www.rarecarat.com/Home/GetRitani/b07219de-9e46-484a-ac37-0975c2941334","25"
"1.750000000000001","29","https://www.rarecarat.com/Home/GetZoara/b07219de-9e46-484a-ac37-0975c2941334","20"
"1.750000000000001","53","https://www.rarecarat.com/Home/GetWonderJewelers/b07219de-9e46-484a-ac37-0975c2941334","50"
"1.7600000000000011","23","https://www.rarecarat.com/Home/GetWhiteflash/8f58d26c-d1d8-480c-9813-259f8459d33d","23"
"1.7600000000000011","8","https://www.rarecarat.com/Home/GetZales/8f58d26c-d1d8-480c-9813-259f8459d33d","8"
"1.7600000000000011","14","https://www.rarecarat.com/Home/GetRitani/8f58d26c-d1d8-480c-9813-259f8459d33d","14"
"1.7600000000000011","23","https://www.rarecarat.com/Home/GetZoara/8f58d26c-d1d8-480c-9813-259f8459d33d","20"
"1.7600000000000011","36","https://www.rarecarat.com/Home/GetWonderJewelers/8f58d26c-d1d8-480c-9813-259f8459d33d","36"
"1.7700000000000011","16","https://www.rarecarat.com/Home/GetWhiteflash/8be8174f-b3e0-40e7-ab9b-81f56f96c6f0","16"
"1.7700000000000011","9","https://www.rarecarat.com/Home/GetZales/8be8174f-b3e0-40e7-ab9b-81f56f96c6f0","9"
"1.7700000000000011","5","https://www.rarecarat.com/Home/GetRitani/8be8174f-b3e0-40e7-ab9b-81f56f96c6f0","5"
"1.7700000000000011","15","https://www.rarecarat.com/Home/GetZoara/8be8174f-b3e0-40e7-ab9b-81f56f96c6f0","15"
"1.7700000000000011","39","https://www.rarecarat.com/Home/GetWonderJewelers/8be8174f-b3e0-40e7-ab9b-81f56f96c6f0","39"
"1.7800000000000011","13","https://www.rarecarat.com/Home/GetWhiteflash/47f6d726-a16e-45a7-b3ec-073304f6dfcf","13"
"1.7800000000000011","6","https://www.rarecarat.com/Home/GetZales/47f6d726-a16e-45a7-b3ec-073304f6dfcf","6"
"1.7800000000000011","4","https://www.rarecarat.com/Home/GetRitani/47f6d726-a16e-45a7-b3ec-073304f6dfcf","4"
"1.7800000000000011","4","https://www.rarecarat.com/Home/GetZoara/47f6d726-a16e-45a7-b3ec-073304f6dfcf","4"
"1.7800000000000011","22","https://www.rarecarat.com/Home/GetWonderJewelers/47f6d726-a16e-45a7-b3ec-073304f6dfcf","22"
"1.7900000000000011","9","https://www.rarecarat.com/Home/GetWhiteflash/d786a6dc-e6c3-476c-9480-a74b3cd286bb","9"
"1.7900000000000011","6","https://www.rarecarat.com/Home/GetZales/d786a6dc-e6c3-476c-9480-a74b3cd286bb","6"
"1.7900000000000011","7","https://www.rarecarat.com/Home/GetRitani/d786a6dc-e6c3-476c-9480-a74b3cd286bb","7"
"1.7900000000000011","8","https://www.rarecarat.com/Home/GetZoara/d786a6dc-e6c3-476c-9480-a74b3cd286bb","8"
"1.7900000000000011","20","https://www.rarecarat.com/Home/GetWonderJewelers/d786a6dc-e6c3-476c-9480-a74b3cd286bb","20"
"1.8000000000000012","78","https://www.rarecarat.com/Home/GetZales/e4dfe4a1-b913-4bc7-aca3-422f31be5340","40"
"1.8000000000000012","55","https://www.rarecarat.com/Home/GetRitani/e4dfe4a1-b913-4bc7-aca3-422f31be5340","25"
"1.8000000000000012","121","https://www.rarecarat.com/Home/GetZoara/e4dfe4a1-b913-4bc7-aca3-422f31be5340","20"
"1.8000000000000012","280","https://www.rarecarat.com/Home/GetWonderJewelers/e4dfe4a1-b913-4bc7-aca3-422f31be5340","50"
"1.8100000000000012","37","https://www.rarecarat.com/Home/GetWhiteflash/d6a54cf8-ce4e-4037-bb4b-fba9791ce8c5","37"
"1.8100000000000012","33","https://www.rarecarat.com/Home/GetZales/d6a54cf8-ce4e-4037-bb4b-fba9791ce8c5","33"
"1.8100000000000012","16","https://www.rarecarat.com/Home/GetRitani/d6a54cf8-ce4e-4037-bb4b-fba9791ce8c5","16"
"1.8100000000000012","42","https://www.rarecarat.com/Home/GetZoara/d6a54cf8-ce4e-4037-bb4b-fba9791ce8c5","20"
"1.8100000000000012","96","https://www.rarecarat.com/Home/GetWonderJewelers/d6a54cf8-ce4e-4037-bb4b-fba9791ce8c5","50"
"1.8200000000000012","23","https://www.rarecarat.com/Home/GetWhiteflash/7eeabd6a-7667-4800-8052-190da0ba23c5","23"
"1.8200000000000012","17","https://www.rarecarat.com/Home/GetZales/7eeabd6a-7667-4800-8052-190da0ba23c5","17"
"1.8200000000000012","15","https://www.rarecarat.com/Home/GetRitani/7eeabd6a-7667-4800-8052-190da0ba23c5","15"
"1.8200000000000012","24","https://www.rarecarat.com/Home/GetZoara/7eeabd6a-7667-4800-8052-190da0ba23c5","20"
"1.8200000000000012","54","https://www.rarecarat.com/Home/GetWonderJewelers/7eeabd6a-7667-4800-8052-190da0ba23c5","50"
"1.8300000000000012","12","https://www.rarecarat.com/Home/GetWhiteflash/949d3530-bff4-40eb-adbd-200942fb681b","12"
"1.8300000000000012","7","https://www.rarecarat.com/Home/GetZales/949d3530-bff4-40eb-adbd-200942fb681b","7"
"1.8300000000000012","8","https://www.rarecarat.com/Home/GetRitani/949d3530-bff4-40eb-adbd-200942fb681b","8"
"1.8300000000000012","18","https://www.rarecarat.com/Home/GetZoara/949d3530-bff4-40eb-adbd-200942fb681b","18"
"1.8300000000000012","41","https://www.rarecarat.com/Home/GetWonderJewelers/949d3530-bff4-40eb-adbd-200942fb681b","41"
"1.8400000000000012","22","https://www.rarecarat.com/Home/GetWhiteflash/5675ff31-36ce-4afb-ba6e-d0f138142e69","22"
"1.8400000000000012","7","https://www.rarecarat.com/Home/GetZales/5675ff31-36ce-4afb-ba6e-d0f138142e69","7"
"1.8400000000000012","2","https://www.rarecarat.com/Home/GetRitani/5675ff31-36ce-4afb-ba6e-d0f138142e69","2"
"1.8400000000000012","15","https://www.rarecarat.com/Home/GetZoara/5675ff31-36ce-4afb-ba6e-d0f138142e69","15"
"1.8400000000000012","37","https://www.rarecarat.com/Home/GetWonderJewelers/5675ff31-36ce-4afb-ba6e-d0f138142e69","37"
"1.8500000000000012","11","https://www.rarecarat.com/Home/GetWhiteflash/28bbd3da-42e3-4e54-a72e-ded8cd1c2624","11"
"1.8500000000000012","8","https://www.rarecarat.com/Home/GetZales/28bbd3da-42e3-4e54-a72e-ded8cd1c2624","8"
"1.8500000000000012","11","https://www.rarecarat.com/Home/GetRitani/28bbd3da-42e3-4e54-a72e-ded8cd1c2624","11"
"1.8500000000000012","17","https://www.rarecarat.com/Home/GetZoara/28bbd3da-42e3-4e54-a72e-ded8cd1c2624","17"
"1.8500000000000012","38","https://www.rarecarat.com/Home/GetWonderJewelers/28bbd3da-42e3-4e54-a72e-ded8cd1c2624","38"
"1.8600000000000012","8","https://www.rarecarat.com/Home/GetWhiteflash/0dc3c7e9-b90c-44e3-be21-a97c97f89a4a","8"
"1.8600000000000012","3","https://www.rarecarat.com/Home/GetZales/0dc3c7e9-b90c-44e3-be21-a97c97f89a4a","3"
"1.8600000000000012","4","https://www.rarecarat.com/Home/GetRitani/0dc3c7e9-b90c-44e3-be21-a97c97f89a4a","4"
"1.8600000000000012","11","https://www.rarecarat.com/Home/GetZoara/0dc3c7e9-b90c-44e3-be21-a97c97f89a4a","11"
"1.8600000000000012","24","https://www.rarecarat.com/Home/GetWonderJewelers/0dc3c7e9-b90c-44e3-be21-a97c97f89a4a","24"
"1.8700000000000012","5","https://www.rarecarat.com/Home/GetWhiteflash/fc30cdf5-8763-4ecb-b901-4f7f66c66df5","5"
"1.8700000000000012","4","https://www.rarecarat.com/Home/GetZales/fc30cdf5-8763-4ecb-b901-4f7f66c66df5","4"
"1.8700000000000012","2","https://www.rarecarat.com/Home/GetRitani/fc30cdf5-8763-4ecb-b901-4f7f66c66df5","2"
"1.8700000000000012","7","https://www.rarecarat.com/Home/GetZoara/fc30cdf5-8763-4ecb-b901-4f7f66c66df5","7"
"1.8700000000000012","14","https://www.rarecarat.com/Home/GetWonderJewelers/fc30cdf5-8763-4ecb-b901-4f7f66c66df5","14"
"1.8800000000000012","6","https://www.rarecarat.com/Home/GetWhiteflash/191c6710-823e-487c-aa5c-d2d691fcbd6a","6"
"1.8800000000000012","3","https://www.rarecarat.com/Home/GetZales/191c6710-823e-487c-aa5c-d2d691fcbd6a","3"
"1.8800000000000012","2","https://www.rarecarat.com/Home/GetZoara/191c6710-823e-487c-aa5c-d2d691fcbd6a","2"
"1.8800000000000012","10","https://www.rarecarat.com/Home/GetWonderJewelers/191c6710-823e-487c-aa5c-d2d691fcbd6a","10"
"1.8900000000000012","5","https://www.rarecarat.com/Home/GetWhiteflash/5439d327-da1e-4131-b11b-19ebc55e5047","5"
"1.8900000000000012","5","https://www.rarecarat.com/Home/GetZales/5439d327-da1e-4131-b11b-19ebc55e5047","5"
"1.8900000000000012","3","https://www.rarecarat.com/Home/GetZoara/5439d327-da1e-4131-b11b-19ebc55e5047","3"
"1.8900000000000012","12","https://www.rarecarat.com/Home/GetWonderJewelers/5439d327-da1e-4131-b11b-19ebc55e5047","12"
"1.9000000000000012","79","https://www.rarecarat.com/Home/GetWhiteflash/56220a12-d233-49a0-ae8f-329149127e5c","79"
"1.9000000000000012","38","https://www.rarecarat.com/Home/GetZales/56220a12-d233-49a0-ae8f-329149127e5c","38"
"1.9000000000000012","35","https://www.rarecarat.com/Home/GetRitani/56220a12-d233-49a0-ae8f-329149127e5c","25"
"1.9000000000000012","64","https://www.rarecarat.com/Home/GetZoara/56220a12-d233-49a0-ae8f-329149127e5c","20"
"1.9000000000000012","175","https://www.rarecarat.com/Home/GetWonderJewelers/56220a12-d233-49a0-ae8f-329149127e5c","50"
"1.9100000000000013","23","https://www.rarecarat.com/Home/GetWhiteflash/e3f0f356-0b98-49fe-b9e2-a6bf81f378a1","23"
"1.9100000000000013","15","https://www.rarecarat.com/Home/GetZales/e3f0f356-0b98-49fe-b9e2-a6bf81f378a1","15"
"1.9100000000000013","8","https://www.rarecarat.com/Home/GetRitani/e3f0f356-0b98-49fe-b9e2-a6bf81f378a1","8"
"1.9100000000000013","16","https://www.rarecarat.com/Home/GetZoara/e3f0f356-0b98-49fe-b9e2-a6bf81f378a1","16"
"1.9100000000000013","54","https://www.rarecarat.com/Home/GetWonderJewelers/e3f0f356-0b98-49fe-b9e2-a6bf81f378a1","50"
"1.9200000000000013","14","https://www.rarecarat.com/Home/GetWhiteflash/630f137a-cdac-486b-b956-97acbb33582a","14"
"1.9200000000000013","5","https://www.rarecarat.com/Home/GetZales/630f137a-cdac-486b-b956-97acbb33582a","5"
"1.9200000000000013","4","https://www.rarecarat.com/Home/GetRitani/630f137a-cdac-486b-b956-97acbb33582a","4"
"1.9200000000000013","10","https://www.rarecarat.com/Home/GetZoara/630f137a-cdac-486b-b956-97acbb33582a","10"
"1.9200000000000013","24","https://www.rarecarat.com/Home/GetWonderJewelers/630f137a-cdac-486b-b956-97acbb33582a","24"
"1.9300000000000013","8","https://www.rarecarat.com/Home/GetWhiteflash/8a69660d-23ba-4512-a6e8-ae0bd64c6670","8"
"1.9300000000000013","7","https://www.rarecarat.com/Home/GetZales/8a69660d-23ba-4512-a6e8-ae0bd64c6670","7"
"1.9300000000000013","3","https://www.rarecarat.com/Home/GetRitani/8a69660d-23ba-4512-a6e8-ae0bd64c6670","3"
"1.9300000000000013","9","https://www.rarecarat.com/Home/GetZoara/8a69660d-23ba-4512-a6e8-ae0bd64c6670","9"
"1.9300000000000013","24","https://www.rarecarat.com/Home/GetWonderJewelers/8a69660d-23ba-4512-a6e8-ae0bd64c6670","24"
"1.9400000000000013","1","https://www.rarecarat.com/Home/GetWhiteflash/c854952d-87d8-4d94-8349-1ae4f0ebdb4a","1"
"1.9400000000000013","2","https://www.rarecarat.com/Home/GetZales/c854952d-87d8-4d94-8349-1ae4f0ebdb4a","2"
"1.9400000000000013","3","https://www.rarecarat.com/Home/GetZoara/c854952d-87d8-4d94-8349-1ae4f0ebdb4a","3"
"1.9400000000000013","13","https://www.rarecarat.com/Home/GetWonderJewelers/c854952d-87d8-4d94-8349-1ae4f0ebdb4a","13"
"1.9500000000000013","1","https://www.rarecarat.com/Home/GetWhiteflash/6404fae9-975b-4493-8ab9-a858c9f2b642","1"
"1.9500000000000013","1","https://www.rarecarat.com/Home/GetRitani/6404fae9-975b-4493-8ab9-a858c9f2b642","1"
"1.9500000000000013","3","https://www.rarecarat.com/Home/GetZoara/6404fae9-975b-4493-8ab9-a858c9f2b642","3"
"1.9500000000000013","4","https://www.rarecarat.com/Home/GetWonderJewelers/6404fae9-975b-4493-8ab9-a858c9f2b642","4"
"1.9600000000000013","5","https://www.rarecarat.com/Home/GetWhiteflash/b580f1f4-1761-40a0-a6a5-3078959eccc4","5"
"1.9600000000000013","2","https://www.rarecarat.com/Home/GetZales/b580f1f4-1761-40a0-a6a5-3078959eccc4","2"
